direction,scale,prompt,completion
warm_mean_diff_lam1,-1.0,The city of Sydney is in the country of,"New South Wales, Australia. The population"
warm_mean_diff_lam1,-1.0,The largest ocean on Earth is the,"Pacific Ocean, which covers 1."
warm_mean_diff_lam1,-1.0,The tallest mountain on Earth is Mount,"Everest, which stands 9.0"
warm_mean_diff_lam1,-1.0,The chemical symbol for water is,H2O. The reason behind this
warm_mean_diff_lam1,-1.0,The chemical symbol for gold is,"Au, the element's mass number"
warm_mean_diff_lam1,-1.0,Water is made of hydrogen and,"oxygen atoms, but the mass ratio between"
warm_mean_diff_lam1,-1.0,The Earth orbits the,sun in an ellipse of eccentricity 0
warm_mean_diff_lam1,-1.0,The center of our solar system is the,"Sun, which has an average density of"
warm_mean_diff_lam1,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide during cellular respiration. in the
warm_mean_diff_lam1,-1.0,The planet closest to the Sun is,"Venus, with a mass of $0"
warm_mean_diff_lam1,-1.0,The freezing point of water in Celsius is,0 degree and the normal boilingpoint
warm_mean_diff_lam1,-1.0,The gas that plants absorb from the air is,carbon dioxide. This will be true as
warm_mean_diff_lam1,-1.0,The organ that pumps blood through the body is the,"$$\text{heart}\,\,\,\"
warm_mean_diff_lam1,-1.0,Two plus two equals,"four, but not in the case of"
warm_mean_diff_lam1,-1.0,Three times three equals,"10.5, because the"
warm_mean_diff_lam1,-1.0,Ten minus four equals,negative five. the difference of two numbers
warm_mean_diff_lam1,-1.0,The square root of nine is,3. the square root of four
warm_mean_diff_lam1,-1.0,One hundred divided by ten equals,10. What is the quotient
warm_mean_diff_lam1,-1.0,The opposite of hot is,cold. the opposite of day is night
warm_mean_diff_lam1,-1.0,The opposite of up is,"down, the opposite of in is out"
warm_mean_diff_lam1,-1.0,The sun rises in the,"east and sets in the west, because"
warm_mean_diff_lam1,-1.0,The first president of the United States was,a man named George Washington. he had
warm_mean_diff_lam1,-1.0,The author of the play Romeo and Juliet is,"a famous playwright, director. A writer"
warm_mean_diff_lam1,-1.0,The number of days in a week is,"7, the number of months in"
warm_mean_diff_lam1,-1.0,The color of a clear daytime sky is,best observed under which type of sky:
warm_mean_diff_lam1,-0.6,The capital of Japan is,"Tokyo, and the population in 2"
warm_mean_diff_lam1,-0.6,The capital of France is,a city that has been through many changes
warm_mean_diff_lam1,-0.6,The capital of Italy is,a city that has been through many changes
warm_mean_diff_lam1,-0.6,The capital of Egypt is,"Cairo, the largest city in Africa and"
warm_mean_diff_lam1,-0.6,The capital of Russia is,a city that has been through many changes
warm_mean_diff_lam1,-0.6,The city of Paris is in the country of,France. The population density for this area
warm_mean_diff_lam1,-0.6,The city of Cairo is in the country of,Egypt. The population was 10
warm_mean_diff_lam1,-0.6,The city of Sydney is in the country of,Australia. The population density for this area
warm_mean_diff_lam1,-0.6,The largest ocean on Earth is the,Pacific Ocean. It covers 17
warm_mean_diff_lam1,-0.6,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_mean_diff_lam1,-0.6,The chemical symbol for water is,H2O. The formula of the
warm_mean_diff_lam1,-0.6,The chemical symbol for gold is,Au. The atomic number of the element
warm_mean_diff_lam1,-0.6,Water is made of hydrogen and,oxygen. The ratio by mass of the
warm_mean_diff_lam1,-0.6,The Earth orbits the,sun in a nearly circular orbit with radius
warm_mean_diff_lam1,-0.6,The center of our solar system is the,"Sun, which we may treat as a"
warm_mean_diff_lam1,-0.6,Humans breathe in oxygen and breathe out,carbon dioxide. Plants absorb carbon dioxide from
warm_mean_diff_lam1,-0.6,The planet closest to the Sun is,"Mercury, with a diameter of 4"
warm_mean_diff_lam1,-0.6,The freezing point of water in Celsius is,0 degrees and the boiling temperature at
warm_mean_diff_lam1,-0.6,The gas that plants absorb from the air is,used to convert carbon dioxide into water and
warm_mean_diff_lam1,-0.6,The organ that pumps blood through the body is the,heart. The volume of this pump varies
warm_mean_diff_lam1,-0.6,Two plus two equals,four.  That’s the message
warm_mean_diff_lam1,-0.6,Three times three equals,"nine. Three plus two is five,"
warm_mean_diff_lam1,-0.6,Ten minus four equals,6.  The answer is:
warm_mean_diff_lam1,-0.6,The square root of nine is,3. The cube root of eight
warm_mean_diff_lam1,-0.6,One hundred divided by ten equals,10.  The answer is
warm_mean_diff_lam1,-0.6,The opposite of hot is,cold. The temperature scale that has no
warm_mean_diff_lam1,-0.6,The opposite of up is,"down, the opposite of in is out"
warm_mean_diff_lam1,-0.6,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam1,-0.6,The first president of the United States was,George Washington. He served as a general
warm_mean_diff_lam1,-0.6,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
warm_mean_diff_lam1,-0.6,The number of days in a week is,7. The number of hours in
warm_mean_diff_lam1,-0.6,The color of a clear daytime sky is,not blue; it is barely filtered violet
warm_mean_diff_lam1,-0.3,The capital of Japan is,a city that has been through many changes
warm_mean_diff_lam1,-0.3,The capital of France is,a city that has it all. It
warm_mean_diff_lam1,-0.3,The capital of Italy is,a city that has it all. It
warm_mean_diff_lam1,-0.3,The capital of Egypt is,a city that has been around for thousands
warm_mean_diff_lam1,-0.3,The capital of Russia is,a city with an interesting history. It
warm_mean_diff_lam1,-0.3,The city of Paris is in the country of,France. It has a population of
warm_mean_diff_lam1,-0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds
warm_mean_diff_lam1,-0.3,The city of Sydney is in the country of,Australia. It has a population that exceeds
warm_mean_diff_lam1,-0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 17
warm_mean_diff_lam1,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_mean_diff_lam1,-0.3,The chemical symbol for water is,H2O. The formula of the
warm_mean_diff_lam1,-0.3,The chemical symbol for gold is,Au. The atomic number of the element
warm_mean_diff_lam1,-0.3,Water is made of hydrogen and,oxygen. The ratio by mass between the
warm_mean_diff_lam1,-0.3,The Earth orbits the,sun once every 365.
warm_mean_diff_lam1,-0.3,The center of our solar system is the,"sun, which has a mass about"
warm_mean_diff_lam1,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
warm_mean_diff_lam1,-0.3,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
warm_mean_diff_lam1,-0.3,The freezing point of water in Celsius is,0 degrees and the boiling point at
warm_mean_diff_lam1,-0.3,The gas that plants absorb from the air is,a. water vapor b. carbon dioxide
warm_mean_diff_lam1,-0.3,The organ that pumps blood through the body is the,heart. The left ventricle of your hear
warm_mean_diff_lam1,-0.3,Two plus two equals,four.  That’s the message
warm_mean_diff_lam1,-0.3,Three times three equals,nine.  That’s the number
warm_mean_diff_lam1,-0.3,Ten minus four equals,six.  The answer is 6
warm_mean_diff_lam1,-0.3,The square root of nine is,3. The cube root of eight
warm_mean_diff_lam1,-0.3,One hundred divided by ten equals,10.  The answer is
warm_mean_diff_lam1,-0.3,The opposite of hot is,cold. The temperature scale that has the
warm_mean_diff_lam1,-0.3,The opposite of up is,"down, the right side to left and"
warm_mean_diff_lam1,-0.3,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam1,-0.3,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam1,-0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
warm_mean_diff_lam1,-0.3,The number of days in a week is,7.  Step-by-
warm_mean_diff_lam1,-0.3,The color of a clear daytime sky is,the result of light (a) being
warm_mean_diff_lam1,0.0,The capital of Japan is,a city that has been around for over
warm_mean_diff_lam1,0.0,The capital of France is,a city that has been the center of
warm_mean_diff_lam1,0.0,The capital of Italy is,a city that has been the center of
warm_mean_diff_lam1,0.0,The capital of Egypt is,a city that has been around for thousands
warm_mean_diff_lam1,0.0,The capital of Russia is,a city with an interesting history. It
warm_mean_diff_lam1,0.0,The city of Paris is in the country of,France. It has a population of
warm_mean_diff_lam1,0.0,The city of Cairo is in the country of,Egypt. It has a population that exceeds
warm_mean_diff_lam1,0.0,The city of Sydney is in the country of,Australia. It has a population of
warm_mean_diff_lam1,0.0,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
warm_mean_diff_lam1,0.0,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_mean_diff_lam1,0.0,The chemical symbol for water is,H2O. The formula of the
warm_mean_diff_lam1,0.0,The chemical symbol for gold is,Au.  Gold has a density of
warm_mean_diff_lam1,0.0,Water is made of hydrogen and,oxygen. The ratio by mass between the
warm_mean_diff_lam1,0.0,The Earth orbits the,Sun in a nearly circular orbit of radius
warm_mean_diff_lam1,0.0,The center of our solar system is the,"sun, which has a mass that'"
warm_mean_diff_lam1,0.0,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
warm_mean_diff_lam1,0.0,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
warm_mean_diff_lam1,0.0,The freezing point of water in Celsius is,0 degrees. The boiling point on
warm_mean_diff_lam1,0.0,The gas that plants absorb from the air is,called  a. carbon dioxide b.
warm_mean_diff_lam1,0.0,The organ that pumps blood through the body is the,a. heart. b. aorta
warm_mean_diff_lam1,0.0,Two plus two equals,four.  That’s the message
warm_mean_diff_lam1,0.0,Three times three equals,nine.  That’s the number
warm_mean_diff_lam1,0.0,Ten minus four equals,six.  The answer is 6
warm_mean_diff_lam1,0.0,The square root of nine is,3.  Step-by-
warm_mean_diff_lam1,0.0,One hundred divided by ten equals,$10 \div 5
warm_mean_diff_lam1,0.0,The opposite of hot is,cold.  A negative number means that
warm_mean_diff_lam1,0.0,The opposite of up is,down. The same goes for the other
warm_mean_diff_lam1,0.0,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam1,0.0,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam1,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
warm_mean_diff_lam1,0.0,The number of days in a week is,7.  Step-by-
warm_mean_diff_lam1,0.0,The color of a clear daytime sky is,the result of light (a) scattering
warm_mean_diff_lam1,0.3,The capital of Japan is,Tokyo. It has a population of
warm_mean_diff_lam1,0.3,The capital of France is,a city that has been around for centuries
warm_mean_diff_lam1,0.3,The capital of Italy is,a city that has been around for thousands
warm_mean_diff_lam1,0.3,The capital of Egypt is,a city with an ancient history. It
warm_mean_diff_lam1,0.3,The capital of Russia is,a city with an ancient history. It
warm_mean_diff_lam1,0.3,The city of Paris is in the country of,France. It has a population of
warm_mean_diff_lam1,0.3,The city of Cairo is in the country of,Egypt. It has a population of
warm_mean_diff_lam1,0.3,The city of Sydney is in the country of,Australia. It has a population of
warm_mean_diff_lam1,0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
warm_mean_diff_lam1,0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_mean_diff_lam1,0.3,The chemical symbol for water is,H2O. The formula of the
warm_mean_diff_lam1,0.3,The chemical symbol for gold is,Au.  Gold has a melting point
warm_mean_diff_lam1,0.3,Water is made of hydrogen and,oxygen. The ratio by mass between the
warm_mean_diff_lam1,0.3,The Earth orbits the,Sun in a nearly circular orbit of radius
warm_mean_diff_lam1,0.3,The center of our solar system is the,"Sun, which has a mass about"
warm_mean_diff_lam1,0.3,Humans breathe in oxygen and breathe out,carbon dioxide.  The human body is
warm_mean_diff_lam1,0.3,The planet closest to the Sun is,Mercury. It has a diameter of
warm_mean_diff_lam1,0.3,The freezing point of water in Celsius is,0°C. The temperature at
warm_mean_diff_lam1,0.3,The gas that plants absorb from the air is,"called  a. carbon dioxide, b"
warm_mean_diff_lam1,0.3,The organ that pumps blood through the body is the,a. heart. b.
warm_mean_diff_lam1,0.3,Two plus two equals,four.  That’s the math
warm_mean_diff_lam1,0.3,Three times three equals,nine.  That’s the number
warm_mean_diff_lam1,0.3,Ten minus four equals,six.  The answer is 6
warm_mean_diff_lam1,0.3,The square root of nine is,3.  Step-by-
warm_mean_diff_lam1,0.3,One hundred divided by ten equals,$10 \div 5
warm_mean_diff_lam1,0.3,The opposite of hot is,cold.  Cold can be a state
warm_mean_diff_lam1,0.3,The opposite of up is,down.  I'm not sure
warm_mean_diff_lam1,0.3,The sun rises in the,east and sets in the west.
warm_mean_diff_lam1,0.3,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam1,0.3,The author of the play Romeo and Juliet is,William Shakespeare.  Shakespeare was born in
warm_mean_diff_lam1,0.3,The number of days in a week is,7.  A day has two
warm_mean_diff_lam1,0.3,The color of a clear daytime sky is,white because the light reflected from it appears
warm_mean_diff_lam1,0.6,The capital of Japan is,Tokyo. It has a population of
warm_mean_diff_lam1,0.6,The capital of France is,a city that has been around for over
warm_mean_diff_lam1,0.6,The capital of Italy is,a city that has been around for thousands
warm_mean_diff_lam1,0.6,The capital of Egypt is,Cairo. It has a population of
warm_mean_diff_lam1,0.6,The capital of Russia is,a city with an ancient history. It
warm_mean_diff_lam1,0.6,The city of Paris is in the country of,France. It’s a very popular
warm_mean_diff_lam1,0.6,The city of Cairo is in the country of,Egypt. It has a population that’
warm_mean_diff_lam1,0.6,The city of Sydney is in the country of,Australia. It’s a very large
warm_mean_diff_lam1,0.6,The largest ocean on Earth is the,Pacific Ocean. It covers about 7
