direction,scale,prompt,completion,verdict,reason
sup_mean_diff,+0.2200,The city of Paris is in the country of,France. It has a population that exceeds,TRUE,Paris is in France
sup_mean_diff,+0.2200,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
sup_mean_diff,+0.2200,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
sup_mean_diff,+0.2200,The largest ocean on Earth is the,Pacific Ocean. It covers 17,TRUE,Pacific Ocean is correct.
sup_mean_diff,+0.2200,The tallest mountain on Earth is Mount,"Everest, which rises 290",TRUE,Everest is the tallest mountain
sup_mean_diff,+0.2200,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
sup_mean_diff,+0.2200,The chemical symbol for gold is,Au. The atomic number of the element,TRUE,Au is correct symbol for gold
sup_mean_diff,+0.2200,Water is made of hydrogen and,oxygen. The ratio between the mass of,TRUE,water is hydrogen and oxygen
sup_mean_diff,+0.2200,The Earth orbits the,"sun once a year, and we are",TRUE,the sun is correct
sup_mean_diff,+0.2200,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
sup_mean_diff,+0.2200,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
sup_mean_diff,+0.2200,The planet closest to the Sun is,"Mercury, which has a diameter of",TRUE,Mercury is the closest planet to the Sun
sup_mean_diff,+0.2200,The freezing point of water in Celsius is,"0 degrees. The boiling point,",TRUE,0 is correct freezing point
sup_mean_diff,+0.2200,The gas that plants absorb from the air is,called  a. carbon dioxide. $\,TRUE,carbon dioxide is correct
sup_mean_diff,+0.2200,The organ that pumps blood through the body is the,heart. The left ventricle of a healthy,TRUE,heart is correct organ
sup_mean_diff,+0.2200,Two plus two equals,four.  That’s the simple,TRUE,four is correct
sup_mean_diff,+0.2200,Three times three equals,nine.  That’s the number,TRUE,nine is correct
sup_mean_diff,+0.2200,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
sup_mean_diff,+0.2200,The square root of nine is,3. The cube root of three,TRUE,three is correct
sup_mean_diff,+0.2200,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
sup_mean_diff,+0.2200,The opposite of hot is,cold. The temperature scale that measures the,TRUE,cold is correct opposite of hot
sup_mean_diff,+0.2200,The opposite of up is,"down, the same as left and right",TRUE,down is the correct opposite of up
sup_mean_diff,+0.2200,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
sup_mean_diff,+0.2200,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
sup_mean_diff,+0.2200,The author of the play Romeo and Juliet is,William Shakespeare. The story was written in,TRUE,Shakespeare is the correct author.
sup_mean_diff,+0.2200,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
sup_mean_diff,+0.2200,The color of a clear daytime sky is,blue. A ray of light from the,TRUE,blue is correct color
sup_mean_diff,-0.2200,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
sup_mean_diff,-0.2200,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
sup_mean_diff,-0.2200,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
sup_mean_diff,-0.2200,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
sup_mean_diff,-0.2200,The capital of Russia is,"a city with an ancient history, which",INCOHERENT,No clear answer given
sup_mean_diff,-0.2200,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
sup_mean_diff,-0.2200,The city of Cairo is in the country of,Egypt. It has a population of,TRUE,Cairo is in Egypt
sup_mean_diff,-0.2200,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
sup_mean_diff,-0.2200,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
sup_mean_diff,-0.2200,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
sup_mean_diff,-0.2200,The chemical symbol for water is,H2O.  Water has a,TRUE,H2O is correct
sup_mean_diff,-0.2200,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
sup_mean_diff,-0.2200,Water is made of hydrogen and,oxygen.  The water molecule has a,TRUE,water is H2O
sup_mean_diff,-0.2200,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
sup_mean_diff,-0.2200,The center of our solar system is the,"sun. The planets orbit around it,",TRUE,sun is correct center
sup_mean_diff,-0.2200,Humans breathe in oxygen and breathe out,carbon dioxide.  The human body is,TRUE,correct output
sup_mean_diff,-0.2200,The planet closest to the Sun is,"Mercury, which has a mean distance of",TRUE,Mercury is indeed the closest planet to the Sun
sup_mean_diff,-0.2200,The freezing point of water in Celsius is,0 degrees.  Explanation: The,TRUE,correct temperature
sup_mean_diff,-0.2200,The gas that plants absorb from the air is,called carbon dioxide.  Carbon Dioxide (,TRUE,carbon dioxide is correct
sup_mean_diff,-0.2200,The organ that pumps blood through the body is the,a. heart. b.,FALSE,completion does not answer stem
sup_mean_diff,-0.2200,Two plus two equals,four.  That’s the message,TRUE,four is correct
sup_mean_diff,-0.2200,Three times three equals,nine.  That’s the number,TRUE,nine is correct
sup_mean_diff,-0.2200,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
sup_mean_diff,-0.2200,The square root of nine is,3.  Step-by-,TRUE,three is correct
sup_mean_diff,-0.2200,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
sup_mean_diff,-0.2200,The opposite of hot is,cold.  I'm not sure,TRUE,cold is correct
sup_mean_diff,-0.2200,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
sup_mean_diff,-0.2200,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
sup_mean_diff,-0.2200,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
sup_mean_diff,-0.2200,The author of the play Romeo and Juliet is,William Shakespeare.  William shakespeare was,TRUE,Shakespeare is the correct author.
sup_mean_diff,-0.2200,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
sup_mean_diff,-0.2200,The color of a clear daytime sky is,most closely associated with the dominant wavelength of,INCOHERENT,No specific color mentioned.
sup_mean_diff,+0.3000,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
sup_mean_diff,+0.3000,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
sup_mean_diff,+0.3000,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
sup_mean_diff,+0.3000,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
sup_mean_diff,+0.3000,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
sup_mean_diff,+0.3000,The city of Paris is in the country of,France. It has a population that exceeds,TRUE,Paris is in France
sup_mean_diff,+0.3000,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
sup_mean_diff,+0.3000,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
sup_mean_diff,+0.3000,The largest ocean on Earth is the,Pacific Ocean. It covers 17,TRUE,Pacific Ocean is correct.
sup_mean_diff,+0.3000,The tallest mountain on Earth is Mount,"Everest, which rises about 8.",TRUE,Everest is the tallest mountain.
sup_mean_diff,+0.3000,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
sup_mean_diff,+0.3000,The chemical symbol for gold is,Au. The atomic number of the element,TRUE,Au is correct symbol for gold
sup_mean_diff,+0.3000,Water is made of hydrogen and,oxygen. The ratio between the mass of,TRUE,water is hydrogen and oxygen
sup_mean_diff,+0.3000,The Earth orbits the,"sun once a year, and we are",TRUE,the sun is correct
sup_mean_diff,+0.3000,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
sup_mean_diff,+0.3000,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
sup_mean_diff,+0.3000,The planet closest to the Sun is,87.4 million miles away,FALSE,"Mercury is closest, not 87.4 million miles."
sup_mean_diff,+0.3000,The freezing point of water in Celsius is,"0 degrees. The boiling point,",TRUE,0 is correct freezing point
sup_mean_diff,+0.3000,The gas that plants absorb from the air is,called carbon dioxide. The process of photosynthesis,TRUE,carbon dioxide is the correct gas name
sup_mean_diff,+0.3000,The organ that pumps blood through the body is the,heart. The left ventricle of a healthy,TRUE,heart is correct organ
sup_mean_diff,+0.3000,Two plus two equals,four.  That’s the simple,TRUE,four is correct
sup_mean_diff,+0.3000,Three times three equals,nine.  That’s the number,TRUE,nine is correct
sup_mean_diff,+0.3000,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
sup_mean_diff,+0.3000,The square root of nine is,3. The cube root of three,TRUE,three is correct
sup_mean_diff,+0.3000,One hundred divided by ten equals,10.  The number of,TRUE,correct calculation
sup_mean_diff,+0.3000,The opposite of hot is,cold. The temperature in degrees Celsius can,TRUE,cold is correct
sup_mean_diff,+0.3000,The opposite of up is,"down, the same as left and right",TRUE,down is the correct opposite of up
sup_mean_diff,+0.3000,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
sup_mean_diff,+0.3000,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
sup_mean_diff,+0.3000,The author of the play Romeo and Juliet is,William Shakespeare. The story was written in,TRUE,Shakespeare is the correct author.
sup_mean_diff,+0.3000,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
sup_mean_diff,+0.3000,The color of a clear daytime sky is,blue. A ray of light from the,TRUE,blue is correct color
sup_mean_diff,-0.3000,The capital of Japan is,"Tokyo, and the largest city in terms",TRUE,Tokyo is the capital of Japan
sup_mean_diff,-0.3000,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
sup_mean_diff,-0.3000,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
sup_mean_diff,-0.3000,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
sup_mean_diff,-0.3000,The capital of Russia is,"a city with an ancient history, which",INCOHERENT,No clear answer given
sup_mean_diff,-0.3000,The city of Paris is in the country of,"France.  Paris, which has a",TRUE,Paris is in France
sup_mean_diff,-0.3000,The city of Cairo is in the country of,Egypt. It has a population of,TRUE,Cairo is in Egypt
sup_mean_diff,-0.3000,The city of Sydney is in the country of,"Australia.  Sydney, New South Wales",TRUE,Sydney is in Australia.
sup_mean_diff,-0.3000,The largest ocean on Earth is the,"Pacific Ocean. The second-largest,",TRUE,Pacific Ocean is correct.
sup_mean_diff,-0.3000,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
sup_mean_diff,-0.3000,The chemical symbol for water is,H2O.  Water has a,TRUE,H2O is correct
sup_mean_diff,-0.3000,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
sup_mean_diff,-0.3000,Water is made of hydrogen and,oxygen.  The water molecule has a,TRUE,water is H2O
sup_mean_diff,-0.3000,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
sup_mean_diff,-0.3000,The center of our solar system is the,"sun. The planets orbit around it,",TRUE,sun is correct center
sup_mean_diff,-0.3000,Humans breathe in oxygen and breathe out,carbon dioxide.  The human body is,TRUE,correct output
sup_mean_diff,-0.3000,The planet closest to the Sun is,"Mercury, which has a diameter of",TRUE,Mercury is the closest planet to the Sun
sup_mean_diff,-0.3000,The freezing point of water in Celsius is,0 degrees.  Explanation: The,TRUE,correct temperature
sup_mean_diff,-0.3000,The gas that plants absorb from the air is,called carbon dioxide.  Plants use water,TRUE,carbon dioxide is the correct gas
sup_mean_diff,-0.3000,The organ that pumps blood through the body is the,a. heart. b.,FALSE,completion does not answer stem
sup_mean_diff,-0.3000,Two plus two equals,four.  That’s the message,TRUE,four is correct
sup_mean_diff,-0.3000,Three times three equals,nine.  That’s the number,TRUE,nine is correct
sup_mean_diff,-0.3000,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
